Id,Name,Rating,Author,Genre,Made with,Tags,Github_links,Url,Total ratings,Repo_Name,repoAge,forks,watchers,stars,openIssues,closedIssues,totalIssues,issuesOpenedLast6Months,AvgIssueCloseTime,commits,dateOfLastCommit,daysOfActivity,commitsInLast6Months,committersParticipation,assets_Images,assets_Audio,assets_3D Models,assets_Shaders,assets_Fonts,assets_Videos,assets_Tilemaps,tests_hasSomeTestFolder?,tests_Test Folders,tests_hasPotentialTestFiles?,tests_hasTestFiles,docs_HasDocs,llm_testing_Bug Related Activity,llm_testing_Testing Practices,llm_testing_Troubleshooting Practices,llm_testing_Contribution Practices,engine_EngineOrFramework
9627,Wesh Bouée,,djalexkidd,Racing,Godot,"2D,Arcade,Open Source,Time Attack",https://github.com/djalexkidd/wesh-bouee,https://djalexkidd.itch.io/wesh-bouee,,wesh-bouee,1555,0,0,0,0,0,0,0,0.0,73,2023-03-05 20:06:25+00:00,609,0,1,24,3,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
10316,What the Pong,5.0,EAtkin,Puzzle,GameMaker,"Arcade,Colorful,GameMaker,Open Source,Simple",https://github.com/Eatkin/what-the-pong,https://eatkin.itch.io/what-the-pong,8.0,what-the-pong,720,0,4,4,0,0,0,0,0.0,48,2023-12-09 15:16:26+00:00,53,0,1,58,15,0,0,0,0,0,No,,No,,No,No,No,No,No,GameMaker
8923,WindowManager,,aeterponis,Puzzle,Unity,"Game Jam,minijam,Open Source,Pixel Art,puzz,Retro",https://github.com/reinhpash/WindowManager,https://aeterponis.itch.io/windowmanager,,WindowManager,1029,0,0,0,0,0,0,0,0.0,4,2022-12-12 14:05:01+00:00,0,0,1,44,49,0,13,2,1,0,No,,No,,Yes,No,No,No,No,Unity
10024,Winning is Fun!,5.0,RosieMoo,"Platformer,Puzzle",GameMaker,"2D,GameMaker,Open Source,Puzzle-Platformer",https://github.com/TheXandan/WinningIsFun,https://rosiemoo.itch.io/winning-is-fun,1.0,WinningIsFun,1681,0,2,2,0,0,0,0,0.0,6,2021-03-01 13:30:07+00:00,1,0,1,281,3,0,0,0,0,0,No,,No,,No,No,No,No,No,Unknown
10191,Wizard Chase,4.7,clarkjohn,Action,"Godot,Aseprite","2D,8-Bit,Arcade,Godot,maze,Open Source,pacman,Retro,Singleplayer,sourcecode",https://github.com/clarkjohn/wizard-chase,https://clarkjohn.itch.io/wizard,3.0,wizard-chase,1429,3,21,21,0,0,0,0,0.0,6,2022-06-04 18:09:21+00:00,209,0,1,66,9,0,0,1,0,0,No,,No,,Yes,No,No,Yes,No,Unity
9990,Wizard Keeper,,NickToony,Strategy,Godot,"3D,Fantasy,Isometric,Medieval,Open Source,Singleplayer,sourcecode,Tower Defense",https://github.com/NickToony/wizard-keeper,https://nicktoony.itch.io/wizard-keeper,,wizard-keeper,604,1,4,4,0,0,0,0,0.0,68,2024-02-19 13:30:46+00:00,9,0,1,63,9,22,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
8895,Wiziz.io,,wiziz,Shooter,?,"Magic,Multiplayer,Open Source,Real-Time",https://github.com/Flying-Toast/wiziz,https://wiziz.itch.io/wizizio,,wiziz,2716,2,12,12,2,7,9,0,0.0,779,2021-04-19 22:21:57+00:00,1086,0,4,77,30,0,0,1,0,0,No,,No,,Yes,No,Yes,No,No,Unknown
9965,WonderCell,,joesoft,Card Game,?,"Homebrew,Open Source,Retro,sourcecode,wonderswan,wonderwitch",https://github.com/joffb/wondercell,https://joesoft.itch.io/wondercell,,wondercell,838,1,10,10,0,0,0,0,0.0,36,2025-08-11 17:36:40+00:00,782,3,2,12,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
9755,Word Game Infinite,,tzdevil,Puzzle,"Adobe Illustrator,Unity","Open Source,Singleplayer,Word game,Wordle",https://github.com/tzdevil/Word-Game-Infinite,https://tzdevil.itch.io/wordgameinfinite,,Word-Game-Infinite,1313,0,1,1,0,0,0,0,0.0,4,2022-08-12 17:29:59+00:00,162,0,1,21,1,0,13,1,0,0,No,,No,,No,No,No,No,No,Unknown
8951,Word Quiz,,Levelbreaker,Puzzle,Godot,"Open Source,Word game,Wordle",https://github.com/jonas-popp/word-quiz,https://levelbreaker.itch.io/word-quiz,,word-quiz,600,0,0,0,0,0,0,0,0.0,20,2024-03-05 17:03:07+00:00,20,0,1,5,0,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Godot
9501,Word Game,,X1 Games,Puzzle,?,"Open Source,Word game",https://github.com/lewisjet/WordGameForms,https://x1-games.itch.io/word-game,,WordGameForms,1876,0,0,0,0,0,0,0,0.0,8,2020-12-20 19:44:53+00:00,125,0,2,0,0,0,0,0,0,0,No,,No,,No,No,No,No,No,Unknown
10470,wstack,,zjikra,Puzzle,"Godot,Paint.net","2D,Co-op,Godot,Minimalist,Multiplayer,Open Source,Pixel Art,push",https://github.com/jacopograndi/wstack,https://zjikra.itch.io/wstack,,wstack,1635,1,4,4,0,0,0,0,0.0,10,2024-07-02 20:28:01+00:00,1174,0,1,7,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
9294,ww1game,,arf20,Fighting,?,"2D,Arcade,DRM Free,Experimental,linux,Open Source,Pixel Art,sdl,World War I",https://github.com/arf20/ww1game,https://arf20.itch.io/ww1game,,ww1game,1142,0,2,2,3,1,4,0,0.0,94,2024-02-15 17:36:48+00:00,543,0,2,105,10,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9905,Xau - DEMO,5.0,Katie And,Puzzle,"Godot,Aseprite","2D,Abstract,artgame,Dark,Open Source,Pixel Art,Singleplayer",https://github.com/Lilith-In-Starlight/xau,https://sadblockgames.itch.io/xau,2.0,xau,1107,1,11,11,1,0,1,0,0.0,266,2023-08-16 19:17:56+00:00,326,0,1,134,38,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
9972,YASS 2,,Unsettled,"Shooter,Action",?,"3D,Open Source,Prototype,Sci-fi,Short,Space,Unity",https://github.com/unsettledgames/YASS2-code,https://unsettled.itch.io/yass-2,,YASS2-code,954,0,6,6,0,0,0,0,0.0,10,2023-02-27 17:45:19+00:00,2,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10529,Yorg,4.4,Ya2,Racing,?,"3D,Arcade,Open Source,panda3d",https://github.com/cflavio/yorg,https://ya2.itch.io/yorg,8.0,yorg,3333,34,182,182,11,23,34,1,0.0,1375,2024-09-06 12:36:55+00:00,2938,0,10,929,24,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
6940,Does That Answer Your Question?,4.9,Dalia Coss,"Visual Novel,Action","Bfxr,Krita,Phaser","1-bit,Black and White,Female Protagonist,LGBT,Transgender",https://github.com/deckycoss/yourquestion,https://daliacoss.itch.io/yourquestion,22.0,yourquestion,2677,0,0,0,0,0,0,0,0.0,2,2018-06-08 01:29:17+00:00,-1,0,1,34,18,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
1845,Zelda's Adventure,4.4,john-lay,Adventure,GB Studio,"Action-Adventure,gb-studio,zelda",https://github.com/john-lay/zeldas-adventure,https://john-lay.itch.io/zeldas-adventure,23.0,zeldas-adventure,1323,0,1,1,1,0,1,0,0.0,414,2023-07-09 20:50:09+00:00,503,0,1,1347,0,0,0,0,1,543,No,,No,,Yes,Yes,No,Yes,No,Unity
9306,Zero Zero UFO,,kronoman,Action,"Audacity,Allegro,Aseprite,GIMP","MS-DOS,Open Source,Pixel Art,Retro,Side Scroller,Singleplayer",https://github.com/alvarogonzalezferrer/zerozeroufo,https://kronoman.itch.io/zero-zero-ufo,,zerozeroufo,1112,0,7,7,0,0,0,0,0.0,253,2022-11-26 06:41:56+00:00,67,0,1,134,15,0,0,4,0,0,No,,Yes,,Yes,Yes,Yes,No,Yes,Unknown
10076,Zoxel,,deus,"Simulation,Role Playing",?,"Crafting,Farming,Open Source,Procedural Generation,Voxel",https://github.com/deus369/zoxel,https://deusxyz.itch.io/zoxel,,zoxel,1091,0,40,40,0,0,0,0,0.0,1428,2025-08-10 09:09:41+00:00,1034,197,5,63,5,0,28,2,0,0,Yes,tests,Yes,Yes,Yes,Yes,Yes,No,No,Unknown
